59.864552497133545,56.57
61.79718976578107,59.55
57.846820137591116,54.9
77.3564990449286,81.56
54.76898944087233,49.28
51.95139316254884,59.14
69.02351832095022,68.07
67.2930323731714,68.35
71.4671350172643,72.9
52.915699761008185,64.34
53.72186519765396,45.76
60.539327357471876,54.55
65.97564154511996,66.04
63.56879096156105,73.12
69.34420458115099,82.65
66.16256404218684,65.55
81.14800995988925,82.84
63.85493070271754,70.56
58.041768937237975,64.27
58.06431131167096,68.64
58.74730980728664,62.56
58.151477435363525,60.65
55.287113757607464,58.14
48.64799433874958,48.58
73.43964411066011,72.6
57.84639765681696,49.24
76.79778833881738,83.55
58.005593151708766,54.86
73.76190616699071,87.68
62.032673543627105,37.12
66.40314468625824,73.19
61.57083935868276,68.97
46.15817343614098,54.17
49.28464535714377,48.3
50.29629678986757,46.58
77.72956541643077,83.24
65.0737707124156,73.95
52.20878171788708,48.43
38.772108009167034,46.74
47.867066838350624,55.69
63.988354823480435,69.58
57.13350714863212,56.28
51.8376314712647,57.1
50.12860243128706,74.83
58.824566712966046,44.08
34.65349711461852,45.2
42.076936455689136,45.49
59.172367589750806,58.82
57.14260969017995,54.26
51.86219561570543,48.02
66.19011981047382,70.75
78.7089076093193,73.01
48.942086736181736,57.84
57.10000213882277,71.0
69.79099818811011,58.48
64.93645992955578,67.62
53.47794561924564,54.03
53.695241377227255,49.05
61.812233033173484,51.11
59.75187837135503,55.45
45.58154740533881,37.54
50.01659507148538,43.93
61.37920228005847,51.83
55.64328048548269,56.08
53.53820259941966,53.12
40.10933635349116,43.96
67.34903761669958,64.66
61.698644118652254,64.74
57.290558407077974,53.36
50.72237800302404,42.83
62.0633515634737,53.63
55.28509418241019,64.55
69.16804163750083,69.71
64.56958438557086,72.44
66.06657156296833,65.99
63.35013895492981,68.91
51.440629314444124,44.46
65.30620351591793,70.57
55.059598662191746,52.11
54.804521526750705,55.77
62.07610445550362,75.98
73.62230990763778,80.5
56.61128289355139,45.62
45.81177982869172,46.21
67.51211689670365,59.99
65.53555541350765,58.39
70.03043826767042,64.57
51.282057809911464,57.57
41.88688767036613,40.73
73.22851364713091,77.72
73.96597268962134,81.54
63.932619612659224,66.11
38.20928296524829,45.51
49.496106535228996,45.11
62.35265119446677,68.15
58.540441717297135,52.61
67.25649197819646,71.82
64.96662751810324,70.85
53.22118190647773,62.11
